id,pscore
c4071413,0.0009656165152691484
c4071416,0.00037055895005581364
c4071440,0.0005947753222126197
c4071441,0.00014010085344345243
c4071446,0.0021123358182928206
c4071457,0.0017649197073792344
c4071458,0.0001677656243001129
c4071469,0.0002505543701903084
c4071476,0.00044359945025231935
c4071480,0.9588538594292646
c4071481,0.0007031563682087066
c4071487,0.0007248206824058403
c4071488,0.010713072716857487
c4071494,0.00039364300848552137
c4071501,0.0005570707436976627
c4071507,9.608989661651237e-05
c4071508,0.0003537996719061785
c4071520,0.016035208586534986
c4071522,0.003175258222517757
c4071540,0.0005908624960766912
c4071544,0.0007409248519463084
c4071548,0.0008024427031303068
c4071573,0.00022661324439672597
c4071585,0.0003110866374297481
c4071586,0.0003312995077153605
c4071590,0.02498082848773004
c4071593,0.0005401404233494609
c4071603,0.00036073550850600016
c4071606,0.00039365273556586736
c4071627,0.0010029468471091118
c4071628,0.0004807410420155928
c4071632,0.030454459528611137
c4071646,3.947212545903383e-05
c4071675,0.0023793440530987453
c4071679,0.00025310742103692177
c4071685,0.00026217699941634203
c4071697,0.00042933003481118
c4071698,0.0034470354478678585
c4071703,0.00031224772671141265
c4071723,0.0008660766670111201
c4071728,0.0005747532090546954
c4071730,0.0015488748412966324
c4071736,0.0003190583360714461
c4071747,0.003270502538077245
c4071760,0.0005250618142052521
c4071777,0.0009611112318534498
c4071781,0.0002114354764168513
c4071788,0.000542887032090993
c4071791,0.0013170083279108106
c4071799,0.00032544667900426423
c4071800,0.000305158351811974
c4071806,0.0005747775123166365
c4071833,4.960149309192445e-05
c4071850,0.00041912504968743256
c4071887,0.9897038798738372
c4071897,0.000332497877633599
c4071911,0.03612072424878197
c4071912,0.0002842478880130169
c4071928,0.0011940254901061432
c4071938,0.00036707912167551306
c4071940,0.000987399454359154
c4071946,0.0008271845737941085
c4071970,0.0005461668221898178
c4071985,0.0005073269656598057
c4071992,0.002972334996249132
c4072009,0.00038643488322583183
c4072012,0.00023280804845666602
c4072013,0.001573304236540325
c4072014,6.775402995077473e-05
c4072017,0.0005099531597847184
c4072019,0.0003859870354147842
c4072027,0.0004779997524821232
c4072032,0.0002617407354155808
c4072043,0.0008744390027108452
c4072053,0.00022142328355998688
c4072067,0.00026239435263211827
c4072068,0.00030509468548731345
c4072069,0.9034841806233463
c4072072,0.002585290311500214
c4072085,0.0010697183294561595
c4072089,7.883681255569379e-05
c4072094,0.0025707559345847586
c4072096,0.00018407575595932619
c4072097,0.0002287770010519693
c4072101,0.00023618981657797192
c4072105,0.00031468746836086584
c4072111,0.0012640659958105818
c4072114,0.0005276005852654356
c4072132,0.0023766452982318877
c4072133,0.0002285382388832813
c4072136,0.0006898877932446251
c4072139,0.005687082221942833
c4072143,0.001429656925474617
c4072149,0.001991519342552389
c4072163,0.0010205673300387088
c4072178,0.000632553190947312
c4072180,0.00022125800637541832
c4072208,0.0002716207324606977
c4072211,0.00036642790194406913
c4072212,0.002015927409555431
c4072213,0.001001307337930348
c4072214,0.002069121829396088
c4072216,0.00017674047000423032
c4072228,0.002339471558659345
c4072233,0.006587079441486324
c4072239,0.0001601070446790689
c4072242,0.001575600150289794
c4072243,0.8249084021256166
c4072244,0.016615988776757715
c4072248,0.006099488189990339
c4072249,0.08501176758801643
c4072251,0.000435290225932028
c4072253,0.005091902835401667
c4072255,0.013219373887676569
c4072256,0.01099963680908602
c4072258,0.00021224291938059842
c4072261,0.002489687981126401
c4072284,0.0006914201296842262
c4072285,0.0004912473383006052
c4072287,0.0006396833078586559
c4072296,0.0002149084500427643
c4072299,0.0008800219868062412
c4072304,0.0005514393688233173
c4072305,0.008489343053884858
c4072306,0.00043149825449150187
c4072307,0.0006784354271137963
c4072320,0.00011856008147417195
c4072322,0.0021934299727473018
c4072325,0.00028675854770297344
c4072326,0.0003151419386503909
c4072327,0.0003353336521967957
c4072334,0.00012461420315271242
c4072336,0.00032291304490394593
c4072351,0.00272552194481582
c4072358,0.002478014999942612
c4072359,0.0005744538875567315
c4072362,0.00013550108135816668
c4072363,0.00019423862116571943
c4072364,0.00016607807745079806
c4072367,8.448650636158948e-05
c4072370,0.00023790410072926503
c4072378,0.0066602597013385905
c4072380,0.002571280440411721
c4072384,0.0008634453507957901
c4072392,0.0006536560432269352
c4072393,0.0006535816663793404
c4072394,0.00010064822130751607
c4072406,0.00014288502245636789
c4072407,0.0017159251313715311
c4072411,0.00022058022831205576
c4072417,0.0005615521377807618
c4072421,0.00025794866448282844
c4072422,0.0011581497221058766
c4072423,0.00015511429311678568
c4072438,0.0001298135969487774
c4072439,0.0009527307436970852
c4072461,0.0003239002241682492
c4072465,6.193222042130625e-05
c4072473,0.0001883994062246369
c4072483,0.0003937938061393299
c4072487,0.0007057733063930777
c4072488,0.001049621262648773
c4072489,0.001498919179446969
c4072491,0.00031347157467242185
c4072499,0.0009256045957129953
c4072515,0.0003622164604817698
c4072527,0.002258934476740661
c4072534,0.0004143148105014947
c4072539,0.0013647128585353508
c4072546,0.0012812768733663825
c4072557,0.0016612035374500144
c4072586,0.00030348812134173064
c4072588,0.00899989049268022
c4072591,0.00010493808655574242
c4072594,0.002826765833134705
c4072599,0.00027205958183710964
c4072601,0.0013133010619373654
c4072610,0.0006549957419646588
c4072611,0.007514955434890003
c4072616,0.0004973575951288165
c4072622,0.0005299546444643246
c4072625,0.0001259593878497195
c4072627,0.004455982227803375
c4072642,0.0015760899507687724
c4072647,0.00025576171331389826
c4072653,0.0002680970630399837
c4072661,0.0007635024338773657
c4072662,0.00016798243451822802
c4072672,0.0004057441248148275
c4072674,0.00036482459465787316
c4072676,0.0003889826311562669
c4072677,0.0004646398352214195
c4072687,0.0005104838542340159
c4072695,0.002014056389499987
c4072697,0.00015269508036981714
c4072709,0.0017291618390491946
c4072711,0.0003573080918593857
c4072720,0.0021110531231665784
c4072723,0.0001250111577079449
c4072725,0.00014673039938826652
c4072733,0.00043930912587581013
c4072740,0.0007240699203850335
c4072741,9.86725628539266e-05
c4072743,0.0014668248926884828
c4072745,5.130462652652484e-05
c4072752,0.00021786320943286056
c4072753,0.001383660815606817
c4072754,0.0005577118064388823
c4072755,0.00015451891681587883
c4072759,0.000536684144808841
c4072763,0.00039489863478553856
c4072767,0.00021339872550690169
c4072769,0.00016333218895199175
c4072774,0.0005554883272803541
c4072776,0.00024990853451834524
c4072781,0.9109871974441768
c4072784,0.002705543908736314
c4072786,0.00020039354628782367
c4072796,8.779728335798512e-05
c4072798,0.00030155695400749434
c4072799,0.0015980419623846675
c4072800,0.004542052679558374
c4072802,0.003440366751824637
c4072803,0.9249108118182849
c4072804,0.00034649935826321673
c4072807,0.0004454168913409751
c4072808,0.0015299315150214975
c4072809,0.0029628578613474913
c4072810,0.0002732152097310647
c4072820,7.456767987962141e-05
c4072823,0.0004200683111373749
c4072830,9.513146250741692e-05
c4072833,0.05418463031395527
c4072835,0.9021463501244712
c4072837,0.00013108090639544606
c4072846,0.00030114560305619987
c4072854,0.005344215285170044
c4072859,0.0002586528589301687
c4072860,0.0005395146344148592
c4072861,0.020274830686546463
c4072866,0.0003209257008759562
c4072869,5.415206312297381e-05
c4072874,9.820417828412478e-05
c4072875,9.481392433737569e-05
c4072876,0.0005326032944315323
c4072879,0.00012711277800157018
c4072880,0.00015691560523967122
c4072884,0.0008409529045786193
c4072885,0.0003801726364717128
c4072886,5.5439264585985814e-05
c4072888,0.00347563068595753
c4072889,0.0018339089098132453
c4072895,0.00028642914128022937
c4072898,0.00014350880408492756
c4072900,0.00011655209935149092
c4072907,0.0007513818323132438
c4072908,0.0008322445254177621
c4072910,0.0003068326036171142
c4072914,0.00446797242408896
c4072919,0.02182564956175724
c4072924,0.00023892277284249923
c4072930,0.0016847341617976935
c4072934,0.00045549060270174725
c4072935,0.00035545466909204143
c4072937,0.0004147704810324124
c4072939,8.632950851735883e-05
c4072940,0.0001867523973182959
c4072942,0.0007231707758618849
c4072943,0.009795448670376232
c4072947,7.264368023141428e-05
c4072950,6.358423174063876e-05
c4072951,0.00037985519527020784
c4072953,0.0001542807290839603
c4072954,0.0005272632554465946
c4072955,0.00030652631903835
c4072957,7.388095960376309e-05
c4072958,0.0034498001001766216
c4072967,0.004861664345578182
c4072968,0.0013884593933185636
c4072969,0.0005285263571725499
c4073959,0.8829166824134129
c4075751,0.01587139537481824
c4075778,0.0007070592994803778
c4075792,8.783913781542887e-05
c4075907,0.00013065551184701578
c4075940,0.00017811506232921816
c4075956,0.0003749391843976583
c4076061,0.001120702524765058
c4076098,0.0003957834600075978
c4076152,0.0001915501818309544
c4076164,0.0009307630552465543
c4076166,0.0002655183317628101
c4076173,5.9034592814786203e-05
c4076178,0.001091655355775599
c4076197,0.0005630024239597166
c4076209,0.002206250228496236
c4076254,0.001127486228922317
c4076328,0.001193986514059018
c4076356,0.0006854643681095314
c4076371,0.0009524226385727086
c4076424,0.009104395048746142
c4076997,0.005244952226078996
c4076999,0.0006971747813885006
c4077000,0.0007515454471567241
c4077004,0.0004272673533065524
c4077006,0.0006003673193069869
c4077031,0.0004572853252475327
c4100126,0.01573837579153082
c4100128,7.601225390657227e-05
c4100132,0.00023633342277482744
c4100134,0.0014909906866020848
c4100137,0.0002170103356444078
c4100138,0.005525380365458622
c4100139,0.002215881341189011
c4100141,0.0004993992955432175
c4100143,0.00013988226560987098
c4100144,0.00028448855166523753
c4100147,0.0003234708332000452
c4100148,8.523266947847488e-05
c4100160,0.0003989971635838807
c4100164,0.00011578901151652593
c4100173,0.0013339302131353274
c4100178,0.0016301334600960114
c4100193,0.0016440397839982285
c4100194,0.00019637424242824
c4100197,0.0001041938223590736
c4100198,0.0007950300399515022
c4100199,0.00028462528515863053
c4100200,0.012441536227635552
c4100201,0.002253139741419373
c4100202,0.0006893152947099081
c4100205,0.0003694215608280255
c4100208,0.00025188375780273197
c4100209,0.0004820840884607547
c4100210,0.0006085458658541737
c4100212,0.00034058668469223345
c4100213,0.00027325860888290944
c4100214,0.00016921500210094568
c4100215,0.7534199712578269
c4100223,0.0001562478921120285
c4100225,0.0007357228513528515
c4100230,0.0009263445619995918
c4100233,0.9954575900794188
c4100235,0.00011746078716380864
c4100236,0.0001264186992300465
c4100238,0.9020761861397092
c4100240,0.0005746708349226255
c4100241,5.454716588481137e-05
c4100245,0.012397922398222046
c4100247,0.010336364490709331
c4100248,0.00034382264883577474
c4100250,0.0004411202754547256
c4108049,0.0001684977904473735
c4108057,0.00029453538524779055
c4108067,0.00010810187307450484
c4108080,0.00018499898992101134
c4108999,0.0004211048997273493
c4109000,0.0001410732442890672
c4117312,0.0022568024015238
c4117495,0.008249024147444444
c4117550,0.00042143016586863137
c4117620,0.000939060731665582
c4117623,0.04324528175766604
c4117734,0.0010040883699464463
c4117735,0.002159491425333945
c4117736,0.0004105716087826765
c4117743,0.0001637573299252731
c4117744,0.0001309419843966562
c4117745,0.00035089968643148577
c4117746,0.059998821594117874
c4117748,0.0003238980549124409
c4117757,0.005277138551632442
c4117758,0.0005146674199461165
c4117761,0.002521193521057197
c4117762,0.00034342091089458544
c4117763,0.00022536563938070511
c4117770,0.004056647809865381
c4117780,0.000772628235690076
c4117788,0.012087294282429438
c4117793,0.0004849311715413535
c4117795,0.0029180032142594576
c4117800,0.0005993482754052679
c4117808,0.0009593810128839508
c4117809,0.982749403971956
c4117813,0.00028931828282971163
c4117818,0.0024221663807924643
c4117820,0.00029877728584921237
c4117822,0.00199584350610262
c4117824,0.7321659778135121
c4117830,0.002636786583770961
c4117832,0.00014973092812433985
c4117833,0.00034385838603701355
c4117836,0.009049713024013008
c4117841,0.9983985077207556
c4117853,0.00029679954706256164
c4117854,0.003814617357090508
c4117863,0.00025565161568254994
c4117865,0.0010183214047291796
c4117868,0.00029690413913130686
c4117878,0.0003860046056530237
c4117879,0.008676620428527973
c4117888,0.002670492461260768
c4117890,0.0005343499004723213
c4117895,0.8890626041276443
c4117899,0.0017746610158996573
c4117901,0.0008057043262862607
c4117903,6.207791025374985e-05
c4117905,0.000184523539819662
c4117906,0.009643599244152796
c4117907,0.00028194380993442063
c4117911,0.0008973226982849209
c4117918,0.00046175768672173165
c4117919,0.0016099512025019626
c4118616,0.0002746893087507183
c4118796,0.0007756354103871357
c4118797,0.0009311265998799148
c4123441,0.002136851464876675
c4123461,0.046604084019249835
c4123464,0.004174011289558013
c4123508,0.005832805982247466
c4123517,0.0014628173420005686
c4123603,0.007552612669565261
c4123644,0.00244348935237918
c4123704,0.007208040776683378
c4123720,0.000531499374486814
c4123738,0.00010762665026203264
c4123880,0.0006538931511949419
c4123947,4.838515973884373e-05
c4123949,0.0010634026573099053
c4123950,0.0002451248499424415
c4123951,0.001611188053910497
c4123952,0.0010479475996143042
c4124017,0.002598105700954197
c4124050,0.0034189628476853323
c4124052,0.0010538715910218314
c4124083,0.0005507958438474849
c4124223,0.00031320426263860653
c4140241,0.0009548079269490972
c4140242,0.0004618793636273045
c4140243,0.00045053725807531886
c4140245,0.0005115677619109722
c4140249,0.7404980898694975
c4140250,0.00035248378906063216
c4145712,0.0084848604317826
c4145719,0.0006052205701672759
c4145730,0.009950635501353788
c4145769,0.0008018504903163972
c4147397,0.0011229525505357016
c4147538,0.00021436299376633024
c4147893,0.9770020911165984
c4147897,0.001130059788026585
c4147902,0.0008894190710133114
c4148028,0.02073749788676196
c4148370,0.0008480585567213347
c4148589,0.00010497570913904775
c4148622,0.00035460864873452743
c4149874,0.0003698410050939597
c4150509,0.0004612103957573439
c4150519,0.0004229518532826289
c4150522,0.0017595506904309996
c4150523,0.000832796314754715
c4150524,0.00021512907670233125
c4150528,0.0014787373534188234
c4150531,0.0017468562694182544
c4152539,0.01438102322272544
c4152768,0.0010123343546696024
c4152771,0.0006229185374172305
c4152772,6.454184661957222e-05
c4152788,0.00032219112285728
c4152798,0.0006380160111163003
c4152801,0.00056072321027442
c4152809,0.0007976236109093985
c4153063,0.0007181346007272888
c4153078,0.0002797308302242344
c4160581,0.0027817823155262826
c4160704,0.005529196204589469
c4160742,0.0002771454349406016
c4160901,0.0005023864324863513
c4160905,0.003550097521396582
c4160917,0.00029912482732714023
c4160921,0.8387607560982161
c4160924,0.0018254561629462809
c4161295,0.023490655140275967
c4161333,0.0005876205216431634
c4161478,0.0019163221058270984
c4164876,0.0013644742698816705
c4166145,0.005827045367151518
c4166147,0.005282037417734908
c4166308,0.7957430525731641
c4166362,0.0009037097867631405
c4166364,0.001304777585914366
c4171402,0.0009314726010997461
c4171405,0.0004231880437919172
c4172247,0.000433339327318434
c4172826,0.00013540034101737966
c4172833,0.00028278104827080214
c4174278,0.0028275297915729
c4174282,0.0017221046188214374
c4174284,0.0013929889753242753
c4177582,0.0003367550465623366
c4177584,0.0015152588141244152
c4177636,0.002366323680934407
c4177637,0.030622108710242055
c4177820,0.0005590591807980823
c4177821,0.001602848217413492
c4177822,0.0006105347477707507
c4177829,0.0010014324685238168
c4177831,0.00017705906748707815
c4177832,0.0008070268802009094
c4177833,0.0017415237217149454
c4178099,0.000697150948245634
c4179030,0.0020432445975071428
c4179180,0.0009937907517904468
c4182527,0.00020614606870578668
c4182531,0.0004425656637836542
c4182532,0.0004340980324956124
c4182588,0.016354898149095524
c4182589,0.0012195879392036895
c4182638,0.05290291493359337
c4182735,0.00044184132137993243
c4182753,0.000496273856817576
c4182763,0.0006843769314787356
c4182764,0.00019829628357332025
c4182856,0.0009902325560365657
c4182857,0.0011335104585129495
c4182861,0.004952865810559003
c4182974,0.00013964078297818742
c4183169,0.0007193989885057563
c4183264,0.0038765451370773945
c4183269,0.0004597612882932372
c4183296,0.0005526389629800332
c4183320,0.0008461399283672546
c4183325,0.00040360204567230055
c4187597,0.00021133390333021197
c4187601,0.0003838686775780195
c4187602,0.0003141521791422672
c4187705,0.0014449163849287133
c4187710,0.0009429366829104252
c4187711,0.008345860344381452
c4187737,0.0035767461309656077
c4191586,0.0006731317057960258
c4191673,0.00044251421891658855
c4191676,0.02348015085753833
c4191685,0.00035472226277038176
c4191686,0.0005545897885815596
c4191721,0.009644564943913136
c4192049,7.26609892798864e-05
c4192050,0.010789354216196732
c4192091,0.004872787098914479
c4193540,0.00037913443707824913
c4193643,7.799547287863436e-05
c4193710,0.0005103250521481066
c4193723,0.0008879070321773645
c4193726,0.0159935683303727
c4193729,0.003559678753307678
c4194617,0.0005033220209705847
c4194636,0.0006402820720589746
c4196013,0.0016759941452688194
c4196016,0.01948900517088556
c4196018,0.001620121209735416
c4196024,0.002430447510066261
c4196025,0.0014307847610206814
c4196027,0.001205136088900372
c4196028,0.0001026736821983718
c4196029,0.00030594790119946525
c4196030,0.0039922780261571035
c4196032,0.0034181220672342637
c4196034,0.0008644138033218751
c4196035,0.00027366689261442757
c4196036,0.00019179864162926304
c4198186,0.00040080838294796403
c4199228,0.0014653211773892369
c4199252,0.00043002499674834287
c4199426,0.00031024300607029886
c4199550,0.0008201212587919827
c4201687,0.00021197987416754862
c4201693,7.573863479351716e-05
c4205166,0.0003767998986548074
c4205174,0.00024164620393160376
c4205175,0.00040917396891280847
c4205177,0.0006818555654053188
c4205179,0.03643796339250588
c4205180,0.026046767076887342
c4205551,0.0003867053965020944
c4205554,0.00435863522021754
c4205803,0.00022983835631862042
c4205858,0.0008665762573945582
c4207748,0.007167140037892025
c4207757,0.0002453246945427626
c4207758,0.00020253393286085396
c4207760,0.000962721087650885
c4207761,0.004437956833262191
c4207762,0.00022007911524441284
c4207763,0.0002420550331129036
c4207764,0.001284855333376267
c4207765,0.0008847836294819226
c4207781,0.00038228474517612
c4208148,0.0018738114431651718
c4208636,0.0404115818938388
c4209261,0.00045571761108944637
c4209293,0.006078248616346104
c4210030,0.00041103467839743817
c4210118,0.00021253203198205142
c4210254,0.0001230807720168503
c4210258,0.000597077077437553
c4210428,0.00019005988103226585
c4210574,0.00306313655102079
c4210620,0.00044979453097128565
c4213194,0.00043426057385321967
c4213202,0.002211946864456172
c4213206,0.0010942197004132543
c4213221,0.003237558068058801
c4213224,0.0019917024696172398
c4213735,0.0012104452407914886
c4218045,0.10293748304836543
c4225672,0.00031746481231191966
c4225676,0.003176244306008737
c4225677,0.0028068339403621648
c4225688,0.00033770933665901783
c4225691,0.0018788419852010048
c4225704,0.0004158898904385455
c4226255,0.07601455981915294
c4226350,5.303766492494124e-05
c4226409,0.0047196060684388
c4226410,0.00044603696480085956
c4226415,8.996093453790965e-05
c4226428,0.0016937859260034074
c4230245,0.0006226945137556031
c4230498,0.003334041766870561
c4230924,0.0008740510784126948
c4230925,0.00020245674697136736
c4231532,0.0002168094574625176
c4231534,0.005138919082858682
c4231536,0.00010127277905950404
c4231538,0.0007496145189002041
c4233429,0.0008566778032546372
c4233432,0.002793455654870232
c4233437,0.0004560021648864749
c4233440,0.000544251377379995
c4233442,0.0006814013875936255
c4233444,0.0006759199109493568
c4235679,0.00010821364687638704
c4235713,0.0020777459382563955
c4235732,0.001058937113883841
c4235736,0.001118745177805748
c4235743,0.017631997294151172
c4235782,0.00035288027716062265
c4235783,0.0022347614436584533
c4235785,0.00024477502742853977
c4235788,0.008847961134375134
c4235789,0.025487112896579883
c4235795,0.00010972229248570868
c4235796,0.03364564713625043
c4235801,0.00026547692622696557
c4235905,0.00023131756296206152
c4237254,0.00024496654225333197
c4237264,0.0006064422172976485
c4239372,0.0007650329117849647
c4241764,0.0019196579678780925
c4241767,0.0006787844731453955
c4241769,0.00021096235229653188
c4241773,0.0006763551136724787
c4241775,0.005416900577711689
c4241777,0.0003936354298442663
c4241780,0.026879621697414098
c4241781,0.02211848112803218
c4241785,0.0008386664754322143
c4241788,0.0012028418938521835
c4241790,0.0004767835281719821
c4241796,0.00378354521655556
c4241799,0.00027583721345410603
c4241802,0.0013879652873292705
c4246281,0.00010724765278858718
c4246284,0.00030588494278403663
c4246294,0.00030210589989444016
c4246296,0.0002562771529818054
c4246300,0.005411046718211015
c4246314,0.0010786090568096832
c4246318,0.003887970030387692
c4246323,0.001790000217538584
c4247055,0.0007874498789338148
c4247056,0.0005325573358017534
c4247057,0.0008863051738693162
c4247058,0.003107981928863107
c4247170,0.0007993300338013616
c4247311,0.0030726439452421115
c4247948,0.0017785059402253016
c4248151,0.00010257694422333671
c4248220,0.0003281781782878893
c4251187,0.001049812551726984
c4252391,0.0004984019227405178
